20150146:56:00,253.11,137.6042289,50,,
20150148:36:00,106.4,99.45652188,50,,
20150150:16:00,139.1133,77.65783215,50,,
20150151:56:00,100.47,67.21262666,50,,
20150153:36:00,0,49.95533062,50,,
20150155:16:00,0,46.32221567,50,,
20150156:56:00,0,44.50565819,50,,
20150158:36:00,0,31.78975585,50,,
20150160:16:00,0,19.07385351,50,,
20150161:56:00,0,6.35795117,50,,
20150163:36:00,0,0,0,,
20150165:16:00,0,0,0,,
20150127:56:00,0,0,0,,
20150129:36:00,0,0,0,,
20150131:16:00,0,0,0,,
20150132:56:00,0,0,0,,
20150134:36:00,0,0,0,,
20150136:16:00,0,0,50,,
20150137:56:00,0,9.082787386,50,,
20150139:36:00,0,86.28648017,50,,
20150141:16:00,224.3767,186.1971414,50,,
20150142:56:00,367.7433,240.6938657,50,,
20150144:36:00,426.6367,261.5842767,50,,
20150146:16:00,434.65,207.5416918,50,,
20150147:56:00,473.9933,137.6042289,50,,
20150149:36:00,375.07,99.45652188,50,,
20150151:16:00,256.0567,77.65783215,50,,
20150152:56:00,146.9767,67.21262666,50,,
20150154:36:00,0,49.95533062,50,,
20150156:16:00,0,46.32221567,50,,
20150157:56:00,0,44.50565819,50,,
20150159:36:00,0,31.78975585,50,,
20150161:16:00,0,19.07385351,50,,
20150162:56:00,0,6.35795117,50,,
20150164:36:00,0,0,0,,
20150166:16:00,0,0,0,,
20150128:56:00,0,0,0,,
20150130:36:00,0,0,0,,
20150132:16:00,0,0,0,,
20150133:56:00,0,0,0,,
20150135:36:00,0,0,0,,
20150137:16:00,0,0,50,,
20150138:56:00,0,9.082787386,50,,
20150140:36:00,0,86.28648017,50,,
20150142:16:00,64.91667,186.1971414,50,,
20150143:56:00,202.2667,240.6938657,50,,
20150145:36:00,300.1167,261.5842767,50,,
20150147:16:00,277.5633,207.5416918,50,,
20150148:56:00,82.38333,137.6042289,50,,
20150150:36:00,368.0467,99.45652188,50,,
20150152:16:00,182.7367,77.65783215,50,,
20150153:56:00,126.2433,67.21262666,50,,
20150155:36:00,0,49.95533062,50,,
20150157:16:00,0,46.32221567,50,,
20150158:56:00,0,44.50565819,50,,
20150160:36:00,0,31.78975585,50,,
20150162:16:00,0,19.07385351,50,,
20150163:56:00,0,6.35795117,50,,
20150165:36:00,0,0,0,,
20150167:16:00,0,0,0,,
20150129:56:00,0,0,0,,
20150131:36:00,0,0,0,,
20150133:16:00,0,0,0,,
20150134:56:00,0,0,0,,
